"advertiserId","programmeName","conversionRate","approvalRate","epc","launchDate","paymentStatus","paymentRiskLevel","awinIndex","feedEnabled","productReporting","commissionMin","commissionMax","leadMin","leadMax","cookieLength","parentSectors","subSectors","primarySector","averagePaymentTime","primaryRegion","descriptionShort","logoUrl","displayUrl"
"84357","Ceragem DE","8.33333","100.00","11.46","2024-06-25","amber","exposurelevel1","79.8123","yes","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","49","DE","Unser Unternehmen ist auf den Online-Verkauf von Ceragem-Produkten spezialisiert, der weltweit führenden Marke im Bereich therapeutischer Massageliegen. Unser Sortiment umfasst Massageliegen und Wärmematten, die sich sowohl für therapeutische Praxen als a","https://ui.awin.com/images/upload/merchant/profile/84357.png","https://ceragem-ludwigshafen.de"
"24585","Brewdog - DE","12.612","100.00","0.07","2022-03-22","amber","exposurelevel2","67.6732","no","no","0","0","0","0","30","Retail & Shopping","Clothing|Green (Eco friendly)|Wine Spirits & Tobacco","Wine, Spirits & Tobacco","130","DE","Since 2007 BrewDog has been on a mission to make other people as passionate about great craft beer as they are.","https://ui.awin.com/images/upload/merchant/profile/24585.png","https://www.brewdog.com/eu_de"
"24682","Biovea DE","8.52513","92.65","0.28","2021-10-14","amber","exposurelevel2","74.9146","yes","no","0","0","0","0","7","Retail & Shopping","Health & Beauty","Health & Beauty","66","DE","Seit 2001 ist BIOVEA führender Online Anbieter und Hersteller von hoch qualitativen Gesundheits- und Schönheitsartikeln.","https://ui.awin.com/images/upload/merchant/profile/24682.png","https://www.biovea.com/de"
"24827","DECORAMI DE","0.506824","7.52","0.00","2021-09-06","green","none","4.55866","no","no","0","0","0","0","30","Retail & Shopping","Department Stores|FMCG|Gifts & Flowers|Green (Eco friendly)|Home & Garden|Baby & Toddler","Home & Garden","74","DE","DECORAMI ist der Online Shop für stylische Party- und Dekoartikel sowie Helium-gefüllte Ballon Sets mit starker Social Media Präsenz.Mit unserer Eigenmarke DECORAMI verfolgen wir die Vision Partys nachhaltiger zu machen! #celebratehappytimes","https://ui.awin.com/images/upload/merchant/profile/24827.png","https://www.decorami.de/"
"24905","Hotelbox DE/AT","3.24881","100.00","0.37","2021-10-29","green","none","48.2861","yes","no","0","0","0","0","30","Retail & Shopping|Travel","Gifts & Flowers|Hotels & Accommodation|Local Holidays|Tourism & Attractions|Travel Agencies","Hotels & Accommodation","82","AT","Urlaub und Genussmomente ganz einfach schenken - mit Geschenkboxen von HOTELBOX. Machen Sie Verwandten, Freunden oder ganz einfach sich selbst eine Freude! Qualitätszeit für 2 in Geschenkform: mit Sicherheit für jeden Anlass das perfekte Geschenk.","https://ui.awin.com/images/upload/merchant/profile/24905.png","https://hotelbox.cc/"
"24934","Sconto DE","1.4303","87.47","0.16","2021-09-14","green","none","48.1386","yes","no","0","0","0","0","30","Retail & Shopping","Furniture & Soft Furnishings|Home & Garden","Furniture & Soft Furnishings","84","DE","Sconto Möbel Sofort - Ihr Online Möbelshop mit vielen Angeboten zu Discount-Preisen - Markenqualität zum kleinen Preis","https://ui.awin.com/images/upload/merchant/profile/24934.png","https://www.sconto.de/"
"24966","InterGard Heim und Garten DE","0.4329","100.00","0.32","2021-09-13","green","none","45.4651","yes","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","83","DE","Die Online-Garten Händler, wo Sie schnell, einfach und kostengünstig Ihren Gartenprodukte bestellen können. Intergard ist ein umweltbewußtes Exporteur, Importeur und Großhändler für Garten Produkte.","https://ui.awin.com/images/upload/merchant/profile/24966.png","https://www.intergardshop.de/"
"25029","KuecheXXL DE","1.70536","100.00","1.43","2022-02-03","green","none","0","yes","no","0","0","0","0","30","Retail & Shopping","Furniture & Soft Furnishings|Home & Garden","Home & Garden","87","DE","Küche XXL hat es sich zur Aufgabe gemacht, die Ausstattung des Haushaltes mit hochqualitativen Geräten zu einem fairen Preis sicherzustellen.","https://ui.awin.com/images/upload/merchant/profile/25029.png","https://www.kuechexxl.de/"
"25144","Mey-Edlich DE","2.43365","66.95","0.19","2022-01-13","amber","exposurelevel2","45.2458","yes","no","0","0","0","0","30","Retail & Shopping","Clothing|Clothing Accessories|Menswear|Shoes","Clothing","75","DE","Mey & Edlich macht Mode für Männer. Jedes Kleidungsstück ist mit Sorgfalt ausgewählt und später in Outfits zusammengestellt. 1870 in Leipzig gegründet, prägt Mey & Edlich bis heute die Leidenschaft fürs Besondere und stilistisch nachhaltiges Design.","https://ui.awin.com/images/upload/merchant/profile/25144.png","https://www.mey-edlich.de/"
"25229","Lichtblock DE","14.2823","94.26","2.89","2021-10-01","green","none","72.0371","no","no","0","0","0","0","30","Retail & Shopping","Electronic Accessories|Home & Garden","Electronic Accessories","54","DE","Wir möchten jeden Einzelnen dabei unterstützen den besten Kompromiss zwischen digitaler Welt und der Natur zu finden. Personal Trainer und Physiotherapeuten in ganz Deutschland nutzen bereits Lichtblock für sich und ihre Klienten.","https://ui.awin.com/images/upload/merchant/profile/25229.png","https://lichtblock.shop/"
"25280","Bauknecht DE","3.21323","72.46","0.71","2021-12-14","amber","exposurelevel2","73.2239","yes","no","0","0","0","0","30","Retail & Shopping","Electronic Superstore|White Goods","Electronic Superstore","98","DE","Mit dem Bauknecht Onlineshop erreichen Kunden Hausgeräte aus durchdachten und nachhaltigen Technologien in einem perfekt aufeinander abgestimmten Design. Unsere Kategorien: Waschen&Trocknen, Kühlen&Gefrieren, Kochen&Backen, Geschirrspüler, Klimaanlagen.","https://ui.awin.com/images/upload/merchant/profile/25280.png","https://www.bauknecht.de/"
"32833","LANIUS DE","5.16533","70.30","0.30","2022-09-29","amber","exposurelevel5","44.8293","yes","no","0","0","0","0","30","Retail & Shopping","Womenswear","Womenswear","62","DE","Alles begann 1999 mit einer Idee: Modemachen unter fairen Bedingungen, Schönes erschaffen mit einem guten Gefühl. Dieser Vision folgt LANIUS bis heute und verbindet nachhaltige Materialien mit anspruchsvollem Design. Kollektion für Kollektion.","https://ui.awin.com/images/upload/merchant/profile/32833.png","https://www.lanius.com/"
"32865","Weingraf GmbH","7.6284","64.94","0.73","2022-10-13","green","none","63.589","yes","no","0","0","0","0","30","Retail & Shopping","Wine Spirits & Tobacco","Wine, Spirits & Tobacco","33","DE","Reichsgraf von Ingelheim ist ein Weindirektvertriebsunternehmen mit Sitz in Nierstein in Rheinland-Pfalz. Wir haben uns auf den Vertrieb von Qualitätsprodukten deutscher und europäischer Weingüter, Wein- und Sektkellereien spezialisiert.","https://ui.awin.com/images/upload/merchant/profile/32865.png","https://www.weingraf.de/"
"32929","Password Depot","5.02403","100.00","0.93","2022-10-19","green","none","87.4502","yes","no","0","0","0","0","30","Telco's & Services","Software Downloads","Software Downloads","44","DE","Password Depot reliably protects your passwords and documents from unauthorized access! Whether you work at home or in a major corporation. On your Windows, Android, iOS or macOS device.","https://ui.awin.com/images/upload/merchant/profile/32929.png","https://www.password-depot.de/"
"33151","Angara DE","25","100.00","1.24","2022-10-19","amber","exposurelevel4","55.7902","yes","no","0","0","0","0","30","Retail & Shopping","Jewellery","Jewellery","null","DE","Bring the greatest selection of handmade gemstone Jewellery to your website by joining the Angara Affiliate Program. Referred from your website, you'll earn commission on over 7,000+ products including rings, earrings, necklaces and much more.","https://ui.awin.com/images/upload/merchant/profile/33151.png","https://www.angara.com/de/"
"29037","STA Travel DE","5.47836","6.51","0.16","2022-07-22","amber","exposurelevel6","44.4246","no","no","0","0","0","0","30","Travel","Travel Agencies","Travel Agencies","41","DE","STA Travel ist der Spezialist für Jugend- und Studentenreisen. Bei uns bekommst du alles für eine unvergessliche Reise, von Around the World Tickets, exklusiven Flugtarifen, über spannende Rundreisen, Work & Travel Pakete und Freiwilligenprojekte.","https://ui.awin.com/images/upload/merchant/profile/29037.png","https://statravel.de/"
"29219","PAPERLY Poster DE","50","70.00","1.49","2022-04-28","green","none","66.9818","no","no","0","0","0","0","30","Retail & Shopping","Photography|Photos & Print Services","Photos & Print Services","40","DE","PAPERLY bietet eine große Auswahl an schönen und personalisierbaren Postern und passenden Bilderrahmen für Zuhause. Zudem bedienen wir Themen basierte Anlässe wie Geburtstag, Hochzeite, Taufe, Jubiläen, Kommunion, etc.","https://ui.awin.com/images/upload/merchant/profile/29219.png","https://paperly.shop/"
"29379","casimum DE","0.278989","50.00","0.05","2022-08-25","green","none","0","yes","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","null","DE","Auf der Suche nach erholsamem Schlaf und mehr Wohlbefinden im Alltag? Unsere hochwertigen Schlafkissen können schmerzhaften Nackenverspannungen vorbeugen und wirken nächtlichen Fehlhaltungen spürbar entgegen. Mit casimum schläfst du einfach besser!","https://ui.awin.com/images/upload/merchant/profile/29379.png","https://casimum.de/"
"31081","top Parfümerie DE","1.49093","100.00","0.08","2022-09-15","amber","exposurelevel5","71.8321","yes","no","0","0","0","0","30","Retail & Shopping","Health & Beauty","Health & Beauty","45","DE","Ihre Schönheit ist bei uns in guten Händen. Es erwartet Sie eine umfassende Auswahl bekannter Marken. Sie finden bei uns topaktuelle Neuheiten und interessante Aktionen. Fachkundige Beratung in allen Bereichen von Pflege, Duft und Make-up.","https://ui.awin.com/images/upload/merchant/profile/31081.png","https://www.topparfuemerie.de/"
"31113","Krups DE","1.51924","85.18","0.09","2022-08-04","amber","exposurelevel2","49.8597","yes","no","0","0","0","0","30","Retail & Shopping","Home & Garden","Home & Garden","110","DE","Technische Perfektion, langlebige Qualität, Erfindergeist und Liebe zum Detail zeichnen Krups seit mehr als 150 Jahren aus. Alle Geräte von Krups werden besonders sorgfältig entwickelt, bis ins Detail.","https://ui.awin.com/images/upload/merchant/profile/31113.png","https://www.krups.de/"
"32331","Betty Barclay DE","5.7633","42.88","0.37","2022-09-14","green","none","33.7621","yes","no","0","0","0","0","30","Retail & Shopping","Clothing","Clothing","67","DE","Als eines der führenden Unternehmen für Womens Fashion, bietet die Betty Barclay Group aktuelle Kollektionen für die moderne Frau für jeden Anlass. Der Sale wird mit 5% Provision auf den Netto-Umsatz pro Sale vergütet. Individuelle Premium-Provision mögl.","https://ui.awin.com/images/upload/merchant/profile/32331.png","https://bettybarclay.com/"
"28605","Sinful DE","2.15805","99.35","0.39","2022-05-09","amber","exposurelevel2","66.2357","yes","no","0","0","0","0","30","Retail & Shopping","Erotic|Health & Beauty|Lingerie","Erotic","60","DE","Sinful ist das größte Sexspielzeuggeschäft im Norden und bietet für alle etwas. Sinful bieten bis zu 25 % Provision an. Wir bieten unseren Partnern eine große Auswahl an Bannern, spezielle Kampagnen und helfen, ihr Geschäft auszubauen. Alles kostenlos!","https://ui.awin.com/images/upload/merchant/profile/28605.png","https://sinful.de/"
"28657","Many Mornings DE","1.7763","100.00","0.04","2022-04-26","green","none","0","yes","no","0","0","0","0","30","Retail & Shopping","Clothing|Clothing Accessories","Clothing","null","DE","Many Mornings - bunte Socken mit ungleichen Paaren. Egal ob Kinder-, Damen- oder Herrensocken. Seit 2014 werden sie in Familientradition in der EU produziert. Entdecke unsere “Mismatched Socks” für dich oder als Geschenk. Many Mornings, but one you!","https://ui.awin.com/images/upload/merchant/profile/28657.png","https://manymornings.com/de/"
"28697","Elbbricks DE","0.920785","100.00","0.02","2022-06-23","green","none","0","yes","no","0","0","0","0","30","Retail & Shopping","Toys & Games","Toys & Games","null","DE","Elbbricks ist ein aufstrebender Onlinshop für Spielwaren.","https://ui.awin.com/images/upload/merchant/profile/28697.png","https://www.elbbricks.com/"
"28817","Caseking DE","1.11468","63.47","0.07","2022-04-27","amber","exposurelevel2","29.6842","yes","no","0","0","0","0","30","Retail & Shopping","Audio Visual|Computers|Electronic Accessories|Electronic Superstore|Entertainment Superstore|Gadgets|Office Supplies|PC & Video Games","Computers","113","DE","Caseking - das ist der Online-Shop für alle Gamer, Hardware-Enthusiasten und PC-Anwender, die mehr wollen als nur Standardware","https://ui.awin.com/images/upload/merchant/profile/28817.png","https://www.caseking.de/"
"28949","Mozart Bett DE","8.2528","62.14","1.22","2022-05-16","green","none","50.3373","yes","no","0","0","0","0","35","Retail & Shopping","Furniture & Soft Furnishings","Furniture & Soft Furnishings","57","DE","mozart-bett.de bietet eine Vielfalt an Premium Boxspringbetten. Über 10.000 Kombinationen ermöglichen sich aus einem kundenfreundlichen Konfigurator.","https://ui.awin.com/images/upload/merchant/profile/28949.png","https://mozart-bett.de/"
"31772","Ubuy - DE","1.18575","100.00","0.11","2022-10-26","amber","exposurelevel4","0","no","no","0","0","0","0","15","Retail & Shopping","Audio Visual|Automotive|Books & Subscriptions|Childrenswear|Clothing|Clothing Accessories|Computers|Department Stores|DIY|Electronic Accessories|Electronic Superstore|Entertainment Superstore|FMCG|Furniture & Soft Furnishings|Gadgets|Gifts & Flowers|Green (Eco friendly)|Group Buying|Health & Beauty|Home & Garden|Jewellery|Lead Gen|Lingerie|Menswear|Music & DVD|Office Supplies|PC & Video Games|Pets & Pet Care|Pharmaceuticals|Photography|Photos & Print Services|Shoes|Sports Equipment|Sportswear|Toys & Games|White Goods|Wine Spirits & Tobacco|Womenswear|Baby & Toddler","Home & Garden","null","DE","Ubuy provides you with a collection of more than 100 Million products from global brands. Cross-border shopping is easy with Ubuy","https://ui.awin.com/images/upload/merchant/profile/31772.png","https://www.ubuy.co.de"
"31918","Premiumshop 24 DE","2.78843","75.23","1.03","2022-08-22","amber","exposurelevel5","42.0782","yes","no","0","0","0","0","30","Retail & Shopping","White Goods","White Goods","77","DE","Premiumshop24 bietet hochwertige Haushaltsgeräte an wie Geschirrspüler, Kaffeevollautomaten, Kühlschränke, Gefrierschränke, Hand- und Bodenstaubsauger, Backöfen, Dunstabzugshauben, Geschirrwärmer, Mikrowellengeräte, Dampfgarer, Einbauherde, Weinschränke","https://ui.awin.com/images/upload/merchant/profile/31918.png","https://www.premiumshop24.de"
"80435","Xandres DE","1.51922","83.13","0.10","2024-06-11","amber","exposurelevel4","60.2718","yes","no","0","0","0","0","30","Retail & Shopping","Clothing","Clothing","76","DE","At Xandres' retail locations and webshop, you can discover Belgian craftsmanship and a fit for all sizes. Xandres is a fashion brand you don’t want to miss!","https://ui.awin.com/images/upload/merchant/profile/80435.png","https://www.xandres.com/de_de/"
"79086","carVertical DE","8.00787","75.35","0.23","2024-05-09","amber","exposurelevel2","71.272","no","no","0","0","0","0","30","Retail & Shopping","Automotive","Automotive","29","DE","Als weltweit führender Anbieter transparenter Fahrzeughistorien bietet carVertical Einblicke in Besitzverhältnisse, Unfallhistorien und Wartungsverläufe von Gebrauchtwagen, damit Verbraucher ihre Kaufentscheidung auf verlässliche Daten stützen können.","https://ui.awin.com/images/upload/merchant/profile/79086.png","https://www.carvertical.com/de"
